username,rating,comment
dilladacill,5,"Fitur Terbaik:bagus bnget
Sepadan dengan Harga:iyaaa

Bagus banget keluargaku suka, pengiriman cepat, packing aman"
ghoted,5,"Makasih barang sudah di terima 
Packing rapi 
Barang sesuai pesanan 
Harga terjangkau 
Pengiriman cepat 
Semoga makin laris 🙏"
aldiwahyunurpratama,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:sepadan

suara bagus gk cempreng semoga bagus juga buat karaoke"
ila_uswatun,4,"Fitur Terbaik:barang sudah sampai dengan aman

Barang bagus harga murah kualitas terjamin anak saya suka"
bernadettaherwati367,5,"Fitur Terbaik:baik
Sepadan dengan Harga:Sepadan

Barangnya bagus. Bisa digunakan dengan baik."
s*****_,5,"Fitur Terbaik:Bagus
Sepadan dengan Harga:sepadan

Barang lengkap pengiriman agak lama harga terjangkau"
refianaaz_,4,"Fitur Terbaik:bagus
Sepadan dengan Harga:lumayan

Alhamdulillah pesanan sudah diterima sesuai dengan keinginan"
wardahazizah555,5,"Sepadan dengan Harga:lumayan
Fitur Terbaik:barang normal, spikernya bagus suaranya kencang"
nova.1995,5,"Fitur Terbaik:baik
Sepadan dengan Harga:murmer

Barang diterima dental baik"
ridwanhafidz400,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:harga bagus

Kualitas oke lah"
tikayudie,5,"Fitur Terbaik:cantik kk
Sepadan dengan Harga:terjangkau

Pengiriman cepatttz sekali"
ernarosmiati,5,"Fitur Terbaik:baik
Sepadan dengan Harga:sesuai dgn hrgnya"
haidarabitransporter,5,"Fitur Terbaik:baik
Sepadan dengan Harga:sepadan

Respon cepat"
danilgufon35,5,Sudah mendarat dengan selamat barang bagus cakep seller ramah
klcprodctionsofficl,4,"Fitur Terbaik:mantap sesuai harga

Mantulllll"
dewiyulians12345,5,"Barang dah sampai sesuai harapan, custemer sukak... Makasih seller...."
zaqiaagustiasih168,5,"baguussss suarane topp, ad minusnya dikit"
erniadhitama,5,
bd_72c5eo3,4,Fitur Terbaik:lumayan cuma suaranya aja yg kurang besar
sumailah123,5,"Fitur Terbaik:bagus sekali
Sepadan dengan Harga:bagus banget

makasih reseller semoga makin lancar sukses"
ulfazf89,5,Barang bagusss banget dan berfungsi dengan baikk ga nyesel beli disini terimakasii seller😍🥰🥰🥰🥰🥰🥰🥰🥰♥️♥️♥️♥️♥️♥️
ekacintaamat,1,Barang pecah. Gmn saya mau pakai.....
dafanur258,4,"Fitur Terbaik:Baik
Sepadan dengan Harga:Pengiriman Agak Lambat Sedikit"
maszfebriyantii,5,"Sepadan dengan Harga:barang sesuai dengan harganya
Fitur Terbaik:barang oke banget

Sudah di coba,  aktif semua,  tidak ada kendala"
n*****n,5,"Produk sesuai, harga terjangkau, semua berfungsi dengan baik"
bangunnursetiawan,5,Alahamdulilah barang sampai dengan aman.barang sesuai pesanan terimakasih
lldakq_fe0,5,"Sepadan dengan Harga:ya
Fitur Terbaik:baik

Sy pto salon lain tp bgus salonnya sesuai harga lah"
ouvikvewgt,5,Fitur Terbaik:sangat bagus aq suka
h*****h,5,"Sepadan dengan Harga:terjangkau
Fitur Terbaik:berfungsi

Alhamdulillah  paket sudah datang, sudah dicoba bagus, suara lumayan, berfungsi dengan baik, packing ok, harga terjangkau, semoga awet, terimakasih"
fida_fairuz89,5,"Fitur Terbaik:baik
Sepadan dengan Harga:murce

Alhamdulillah dah dateng dan berfungsi dengan baik.... Pengiriman cepet dan barangnya oke punya.... Mkasih seller.... Puas belanja disini...."
f_awann,5,"Fitur Terbaik:bagus

Bagus dengan harga yg lumayan murah, mudah dibawa kemana mana hatiku senang"
8fyz4l8nrc,1,"Fitur Terbaik:bagus

Pengiriman luama, sby gresik memakan waktu 3 hari"
aufa_store86,5,"Fitur Terbaik:barang bagus, sesuai pesanan,respon penjual oke banget

Rekomendet."
itasophee,5,"Barang diterima dlm kondisi baik, pengiriman cepat, packing aman, dan barang bisa berfungsj dengan baik. Thanks"
y*****t,5,lumayan bagus untuk harga segini 😍
arismboys8055,5,Keren
h33ky88g4a,4,
v*****a,5,
nisaushaadah,5,
noh4dp3nfq,5,Bagus sih tapi mic nya agak sember. Tapi not bad lah yah thnk seller
helmina_28,4,Kok gak mau nyala ya ?
n*****a,2,"Fitur Terbaik:jelek
Sepadan dengan Harga:gak

awalnya memang kesalahan saya lupa kasih video unboxing, ternyata pas dicoba speakernya gaada suaranya.. apesss, pikiran saya yaudahlah nanti bisa diperbaiki
ternyata pas dibuka. komponennya nggak lengkap bestie.. makanya ini speaker kok enteng banget ternyata isinya bobrok
mohon dicek sebelum kirim"
yuliyufel28,5,"Barang sesuai pesanan ,suara bagus semua bisa digunakan speaker dan mic nya ,pengiriman cepat ,terima kasih semoga semakin lancar penjualannya 👍👍"
bimaputra624,4,Barang nya bagus suara nya juga jelas cmak di buat radio bisa cumak gak tau cara nya kalu buat radio.. Pengiriman juga cepat
lastri0385,5,"Fitur Terbaik:ok
Sepadan dengan Harga:sepadan dg harga

barang sudah dikirim sampai di rumah cepat,, lumayan untuk harga segitu"
buttercookies286,5,"Fitur Terbaik:baik sesuai pesanan
Sepadan dengan Harga:barang sepadan sm harga

Terimakasih barang sudah sampai berfungsi dengan baik semua, ,"
895gzzpkud,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:sepadan

Barang nya bagus, berfungsi dengan baik, pengiriman nya jga lumayan cepat."
alamamamy,5,"Fitur Terbaik:baik
Sepadan dengan Harga:ok

Barang ok tp gagang untuk pegangan patah sebelah tp masih tetep ok kurir ramah"
,4,"Fitur Terbaik:bagus
Sepadan dengan Harga:sesuai harga

Terimakasih sudah diterima dengan baik..lumayan sesuai harga.. semoga awet"
k*****n,4,"Fitur Terbaik:oke
Sepadan dengan Harga:sesuai harga

Produk mungil. Lucu oke buat kado ultah anak"".okelah"
d*****_,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:bagus

Bagus banget mohon maaf foto ga sesuai gambar karena sudah diambil oleh reseller"
s*****9,5,Barangnya bagus bagus sesuai dengan harga nya
wasitokotot,5,"Fitur Terbaik:bagus murah bisa di buat karaoke
Sepadan dengan Harga:terjangkau

Terima kasih, barangnya sesuai harapan saya"
dina_fita,5,"Sepadan dengan Harga:harga murah tpi barangnya ga murahan suka deh pokonya
Fitur Terbaik:bagus banget ga nyesel deh"
irfansetiyadi881,4,"Fitur Terbaik:barang ok
Sepadan dengan Harga:sesuai dgn harga , tapi kurang banyak.. emang harga bawa rupa"
indratrianto672,5,Alhamdullilah paketnya tadi jam 2 siang  suda datang sudah saya cek barangnya aman tidak ada kendala apapun trima kasih ya kak
puput07122018,5,"Kualitas produk baik , produk original , kecepatan pengiriman baik , maaf ya foto dan video tidak sesuai karena dropship"
puput07122018,5,"Kualitas produk baik , produk original , kecepatan pengiriman baik , maaf ya foto dan video tidak sesuai karena dropship"
t*****b,4,"Fitur Terbaik:baik
Sepadan dengan Harga:sepadan

alhamdulillah barang sampai dengan aman.. buble warpnya tebal.jadi aman"
dinda_ainun19,5,"Sesuai dengan deskripsi mantuuull dehh pokoknya,"
mubin.com,5,"Fitur Terbaik:sip
Sepadan dengan Harga:murmer🥰

Mendarat dg selamat,seller amanah,trima kasih seller"
mubin.com,5,"Sepadan dengan Harga:sangat murah
Fitur Terbaik:baik

Udah 2x order barang sllu Ok,trima kasih seller"
nurrohmanurrohma640,5,"Fitur Terbaik:sangat memuaskan
Sepadan dengan Harga:murah tp brg g murahan

Brang realpict pengiriman cepat sangat memuaskan"
f*****8,5,Mantap. Suara nya keras. Barang aman. Pengiriman cepat. Habis ini mau order lagi. Makasih min
frlas07,5,"Fitur Terbaik:bagus banget
Sepadan dengan Harga:meski murah tp bagus..suara jernih,berfungsi dg baik"
nadhirohburdah,5,Pesanan sudah di terima..berfungsi dgn baik. Packing aman.. kurir ramah poll. Thank you seller...☺️.
s*****_,5,"Fitur Terbaik:baik
Sepadan dengan Harga:baik

lumayan sih untuk harga segitu worth it buat nyantai2 wkwk"
dpg1pvq0j1,5,"Fitur Terbaik:bagus banget.
Sepadan dengan Harga:kualitas Joss...harga terjangkau.. semoga awet.."
adindaagus.yt212,5,"Fitur Terbaik:ya
Sepadan dengan Harga:ya

Kualitas produk baik, harga bersahabat dan pengiriman lumayan cepat"
5lubza7wex,4,"Fitur Terbaik:bagus
Sepadan dengan Harga:bagus tapi cpt habis batrenya jadi harus sering di cas deh"
mezza12345,5,Joss gandos harga murah tp gk murahan semogah aja awet...😁
nurrohmanurrohma640,5,"Fitur Terbaik:sangat baik
Sepadan dengan Harga:hemat

Psnan yg kesekian kalinya sangat memuaskan g mengecewakan"
5cf7jf3140,5,"Fitur Terbaik:barang bagus  ank saya suka..
Sepadan dengan Harga:harga nya juga terjangkau ."
5hi7a4wl4h,5,Barang bagus tidak mengecewakan pokonya siiipppp saking keburu mau liat lupa tidak di Vidio anboxing Maaf kak pokoknya super mantapp
rindaayuprastian,5,"Fitur Terbaik:bagus

Harga sangat terjangkau. Bagus. Lain kali pasti beli disini lagi."
ririen_ratna_06,5,"Bagus banget anak2 suka, pake SD card juga bisa, mic bagus jernih, speaker kenceng"
magfiampunae,5,Makasih yaaaa lumayan dg harga segitu suara udah nyaring bisa buat hiburan dalam kamar kurir ramah bgt
b*****o,5,"Packing aman dan pengiriman baik, harga baik, produk sesuai harga, semoga awet, trimakasih"
ismatulkh93,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:terjangkau

Bagus,,,,, sesuai dengan harga,,,,"
maskurir.grijulius,5,"Fitur Terbaik:keren dah
Sepadan dengan Harga:iya

gk nyesel beli disini terimakasih"
g7irg8ry74,5,"Fitur Terbaik:mantap👍👍
Sepadan dengan Harga:muarAh

Senang benja di toko ini"
harionoaditrenatini,5,"Fitur Terbaik:siipp
Sepadan dengan Harga:sangat murah brang bagus

pokoknya cocok mantapp"
amina_95,4,"Fitur Terbaik:berfungsi dg baik
Sepadan dengan Harga:ok lah sesuai dg harga"
akbarkhomaidi123,4,"Fitur Terbaik:berfungsi dengan baik bagus tapi sayang kecil
Sepadan dengan Harga:lumanyan"
diansulis_7722,5,Bagus sesuai pesanan harga murah berkualitas packing aman dan pengiriman cepat terima kasih seller
a*****0,4,
nuripraztha27,4,Lumayan. Anakku senang. Cuma tidak suka dengan kurirnya. Sudah tahu di paket ada label jangan dibanting ehh naruh barang dilemparkan saja. Suaranya sampai terdengar di kamar. Untung saja barang tidak pecah meskipun gak di kasih plastik pengaman.
j*****b,5,"barang datang dengan selamat
pengiriman sangat cepat
harga terjangkau, terima kasih kk"
niasamsuddin,5,"Produk original
Pengiriman cepat
Sangat memuaskan
Barang original
Suka banget makasih seller👍🥰"
agniasrirahayu567,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:okeh

Murah tapi ga murahan"
h*****0,5,"Fitur Terbaik:Terbaik
Sepadan dengan Harga:Sepadan

Hobi banget nyanyi.."
uswatun8827,5,"Sangat puas, respon seller ramah, pengiriman cepat, barang normal"
i*****5,5,"Mantapp produk sesuai ekspektasi saya, suaranya jernihh harganya terjangkau mantaplah pokoknya"
a*****7,5,"Fitur Terbaik:baik cocok buat langganan
Sepadan dengan Harga:terjangkau"
aji0324,5,"Fitur Terbaik:baik
Sepadan dengan Harga:sepadan

Sesuai dengan pesanan"
5oihbfwoze,4,"Fitur Terbaik:good
Sepadan dengan Harga:sesuai harga

Performanya oke"
layyla.omeera.yunus,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:harga sangat memuaskan"
cindy821_wulan12,5,"Fitur Terbaik:Sangat memuaskan
Sepadan dengan Harga:Kualitas baguz"
keef7lf047,5,"Harga terjangkau,,, kualitas baik, suara jernih,, terimakasih 😊🤗"
b*****o,5,"Packinng aman dan baik, pengiriman baik, sesuai pesanan semoga awet"
delasju,5,"2x order bagus, gk ada rusak, ada real video cuma gk bisa d upload.... Semoga berkah ya min..."
omp9xk_kir,5,"Fitur Terbaik:baik
Sepadan dengan Harga:murah meriah

puas"
heniastore_05,5,"Fitur Terbaik:baik
Sepadan dengan Harga:sesuai harga

Bagus"
cikkum,5,Mantttaaaapp...suara jernih..pengiriman cepat... Kurir juga ramah
lisa_harahap23,4,"Fitur Terbaik:Baik
Sepadan dengan Harga:Sepadan dengan harga"
herlinfebrianti1234,5,Speaker nya ok nyala dengan baik mic nya juga nyala👍
hadikholis150,5,"Fitur Terbaik:bagus banget...
Sepadan dengan Harga:terjangkau"
adi_bayong63,5,"Sepadan dengan Harga:oke
Fitur Terbaik:oke"
wawanwawansetiawan033,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:murah bangat"
idaayuaryani30005,5,Barang sdh sampai kk thanks  barang ok hrga juga ok
m*****3,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:sangat

Wow"
muhammadsholehramadhan,5,"Fitur Terbaik:mantap
Sepadan dengan Harga:kualitas bagus"
ilhamfikri91,5,Sangat puas dengarnya penjual amanah pengeriman CPT dan nyampeknya aman
opgibf2epd,5,Barang nya mantap kurirnya baik dan ramah pokok nya isssssssddddddddeeeeeeeebbbbbbbbbbeeeeeeeessssssss
m.iqbal4444,4,"Barang sampai dengan selamat dan aman,,,,maaf bukan vidio barang"
dhitabian,5,Barang nya berfungsi dengan baik suaranya jg bagus pengirimannya cepat
7*****z,1,"Fitur Terbaik:produk ini tidak bisa terhubung dengan bloetooth, dan penjual tidak merespon chat saya,
Sepadan dengan Harga:tidak sesuai

Hati hati belanja di toko ini, penjual sangat tidak bertanggung jawab."
nitayuni0302,5,"Fitur Terbaik:bagusss
Sepadan dengan Harga:murahhhh"
abdulhafidhaidayat,2,"lumayan,suaranya keprek sepadan dg harga👍"
indraajhaa,5,Makasih seiler barang sesuai dengan gambar
yuniseran30,3,Bluetoothnya GK bisa terhubung 😖
ameliafirdaus721,5,Belum di coba sih tapi pengirimannya cepet bengt
fvlh81i4lv,5,"Sepadan dengan Harga:baguss

70nilai"
florezthaanitha,3,"Sepadan dengan Harga:sesuai harga
Fitur Terbaik:lumayan

Barang sesuai pesanan, batrenya cepat habis, pengiriman nya lama banget"
alvinwputra,5,"Fitur Terbaik:bisa di pakai karaoke 👍
Sepadan dengan Harga:murah meriah

Berfungsi dengan baik tidak ada lecet packingan oke .pengiriman juga cepat oke👍"
m*****.,5,"Fitur Terbaik:mantab
Sepadan dengan Harga:sepadan lah dengan harga hehe"
mantokirana686,5,
enirahmawati95,5,"Barang sudah datang, pengiriman sngt cepat barang datang dgn aman dan berfungsi dgn baik terimakasih seller good job 👍"
ahmadafandi_2727,4,"Sepadan dengan Harga:bagus lumayan tpi kurang ngebas

Kecil sderhana"
ayujapri,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:sepadan dengan harga pokoknya baguss rekomended dehh

Pengirimannya cepet bngt.... Adminnya ramah"
afrisholatin,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:bagus sesuai sama harga anak2 seneng banget

Bagus suaranyapun"
mardhikarini,3,"Sepadan dengan Harga:diluaran
Fitur Terbaik:setara

Pengiriman cepat, harga oke.
Penjual responya baik"
ahmadimron12,5,"Sepadan dengan Harga:bersahabat
Fitur Terbaik:keren

Recommended banget seller dan pengiriman nya cepat"
p*****2,5,"Fitur Terbaik:bagus

Sesuai"
0wtm_kzap7tf1gh2v96zavjwh0z_,5,
istimananjungbeimbay,5,Sdh q coba..swaray bagus..cocok lah buay karokean drmh😀😀😀
biantoambon,5,Barang sesuai dengan pesanan packing rapi normal pengiriman cepat
x09ka33yak,5,"Fitur Terbaik:lumayan suaranya

Paket mendarat aman..."
mkhoirulshodikin,5,"Sepadan dengan Harga:kalo dengan harganya saya masih bisa menilainya dengan baik
Fitur Terbaik:Sangat bagus barang nya saya suka

Sangat bagus saya suka dengan barang nya, tapi ada kekurangan sama salon nya gak bisa denger lagu nya patah patah lagu nya, sama casan nya gak masuk?"
sarponensarponen009,4,"Fitur Terbaik:lumayan ok
Sepadan dengan Harga:iya

Paket sampai dg baik tak ada cacat ....pas d buka ok nyala cuma volume nya kecil gak keras....tapi sayang gak awet baru d coba 2 kali sdh gak nyala lagi entah apa yang rusak nya ...."
cdpq55gxvp,5,"Barang bagus proses cpat  
Kurir ramah terima kasih"
m*****5,5,"Sepadan dengan Harga:iya
Fitur Terbaik:lumayan

bagus si buat hiburan kalo gabut, org rumah pada suka make sampe sodara"" pada minjem wkwk, tpi asli buat harga segitu udh bagus bgt suaranya jernih, cuma mic nya ajasi yg kurang, kl ga nempel ke mulut ga kedengeran suaranya"
inazaynazayna,5,"Sepadan dengan Harga:iya
Fitur Terbaik:baik

Sesuai keinginan"
7kxdp0czyj,5,"Fitur Terbaik:semuanya bisa di gunakan
Sepadan dengan Harga:murah banget

Nggak bisa di ungkapkan dengan kata"" sangking senengnya,hanya doa terbaik yg bisa di ucapkan semoga tambah sukses dan laris manis,amanah sekali"
anang.yuni,5,"Sepadan dengan Harga:sesuai dengan harga...dan bagi saya murah..
Fitur Terbaik:berfungsi sesuai deskripsi

berfungsi normal,hanya cacat dikit ada yg kurang pas di body..tdk rapat,namun harga segitu okelah...murah dan sepadan,keawetan blm tes...batrei....
fitur lain blm coba..hanya datang buka..nyalakan....nyala..
makasih banyak"
elyzaumiatulfarhani,5,Bagus...suara pun baik ..pengiriman cepat...cuman pas Dateng itu tempat yang bunyi kek nya lem /apanya kurang ceket ..jadinya copot miring ...tp untung nya GK pp sih ...makasih
brand.26,5,"Sepadan dengan Harga:sepadanlah harga nya

barang nya lucu gitu karena ga terlalu gede,tapi ya memang ga terlalu nge bass bgt tapi worth it la dengan harga nya"
madeagusindradinata,3,"Fitur Terbaik:fiturnya lengkap
Sepadan dengan Harga:👍

Lumayan sih harganya cuma ya itu tombolnya agak mudah jebol jadi susah deh gedein  folume nya tpi untuk suaranya bagus kok"
cak_jituitaitu,5,Sangat lucu bentuknya suaranya juga keras buat karaoke mntap cakep bnget pokoknya GK nyesel dech beli di sini nekt yg lain juga harus order di jamin GK nyesel👍👍
s*****4,3,"Fitur Terbaik:cukup bagus hanya mic ny pecah
Sepadan dengan Harga:ya

Untung mic ny gak rusak cuma pecah ja mksih brng dah sampaiiii pengiriman cepat"
putri085252,4,Barang bagus sampai dengan aman tapi volumenya kecil spicker bluetooth nya juga kecil tapi okelah dengan harga segitu tapi sayang volume gak bisa di besarin lagi
mhprojet,5,"Fitur Terbaik:sangat bagus
Sepadan dengan Harga:lain kali jangan pakai shopee expres lah agak lambat pakai jnt atau jne

Barang sangat normal"
h*****i,5,"Yg ke 5 kalinya Sudah langganan pokoknya mantap dah toko ini barang bagus tanpa cacat packing rapi...
Kalau ada 10 bintang aku kasih..👍👍"
galihfajar22,5,"Keren speakernya, bass nya mantab apalagi dapet mic gratis bisa buat bangunin orang sahur atau buat kampanye pemilu 2024 semoga presiden 2024 ganti partai"
faridafif110,5,"Sepadan dengan Harga:pas
Fitur Terbaik:mantep

Barangnya ok . Cuma kurirnya kurang sip . Udah d jawab suruh nunggu bentar malah terus triak² paket² 😌"
2623qyw4cd,5,"Fitur Terbaik:suarax bagus
Sepadan dengan Harga:murah meriah

Speakernya bagus,,,tp mic x mati,,,tp km suka banget,,,"
chikmaligho,5,"Fitur Terbaik:suaranya ngejos mantap, dari segi fisik lucu unyu²😁
Sepadan dengan Harga:murah banget dengan kualitas begitu kak"
wwahyuni348,5,"Sepadan dengan Harga:bagus
Fitur Terbaik:ok

Langsung bisa dipake karaoke dan anakq suka bangee3eeeeeeeeeet, kurir jg baik,,,, top deh pokoknya dengaan harga segituuuuuuui"
sulistiyawati314,5,"Fitur Terbaik:baik

Lumayan lah dengan harga segitu udah dapet radio dan microvon nya dan nga nyesel juga karna mic nya ngga rusak"
tarisuwito7,5,Mohon maaf baru bisa konfirmasi .. Hp bermasalah.. Barang bagus..seller juga amanah..pengiriman cepat. Terima kasih .. 😊
alantornado079,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:pantas dg harga

Amanah, dan recommended buat para yg mau belanja ditoko ini"
vidiaaziz12,5,"Fitur Terbaik:bagus
Sepadan dengan Harga:yes

Bagus, dan murah, ukuran kecil, real pict wes pokoknya"
udsatelit,4,"Fitur Terbaik:baik
Sepadan dengan Harga:standart

Udah kesekian kalinya beli di toko ini gak mengecewakan jadi langganan deh🥰"
nurdiahbaiq,5,"Sepadan dengan Harga:sesuai harga dan lumayan dengan harga segitu
Fitur Terbaik:sangat baik

Tokonya amanah banget maaf tidak sertakan gambar dan video"
7_r1haa5lk,4,"Fitur Terbaik:cukup baik
Sepadan dengan Harga:cukup baik

Tapi suaranya kurang besar,tapi lumayan dengan harga segitu"
r*****5,5,"Bagus banget, harga murah kualitas baik. Udah 2 kali beli disini , mantap deh. Rekomended banget👍👍👍👍👍👍👍"
i*****i,5,"Maap pidio ame. Gambarnya gak sama  hihijihi
Cepet banget pengemasan dan pengiriman nya 
Barang langsung di bawa yg punya"
asiyatin20,5,"Fitur Terbaik:sama2 bagus
Sepadan dengan Harga:yg mahal

Bagus banget...harga terjangkau dapat barang bagus..terimakasiiiihhh"
supiyahnikkediri,5,Bagus bgt wor'it hrg segitu sayang klo d pake mic nya suaranya jd gemresek gjls tp okelah hrg sgtu.
vhaibrahim,5,Paket mendarat dengan aman dan cepat. Berfungsi dengan baik. Recomended ni boss. Kuyy gaskeun beli disini
